TEXT,POLARITY
"Trump on releasing detailed medical records: ""I have no problem in doing so!"" He still hasn't released them. https://t.co/Zk1AXnWqes",-1
Thank you to all of our law enforcement officers - across America! #LESM #MAGA ,1
Thank you for having me! I enjoyed the tour and spending time with everyone. See you soon. #MAGA https://t.co/eNtS7IBPDo,0
".@HillaryClinton stands by @RealDonaldTrump running a deplorable campaign.  His comments have been bigoted, mean and untrue.",-1
Trump's global web of financial and business ties would compromise our national security if he’s elected president. https://t.co/R8LgAQTLX3,-1
Trump's detailed medical records are part of a laundry list of things he's hiding from the American public. https://t.co/uhlFknLvoP,-1
Will be on @foxandfriends at 7:00 A.M. Enjoy!,0
"""@ghfanlovessonny: @realDonaldTrump you have my vote in Pennsylvania. Trump 2016"" Thank you!",1
I was never a fan of Colin Powell after his weak understanding of weapons of mass destruction in Iraq = disaster. We can do much better!,0
"Proud of you, @Simone_Biles. We can all learn from your courage in standing up to stigma. https://t.co/S9rndkm0ZL",0
"When 40 million Americans are facing the same problem, it's a crisis. One candidate has a plan to address it. https://t.co/7pPwEHlhy7",0
I will be interviewed on @foxandfriends tomorrow at 7am. Enjoy!,0
"Congratulations to Carla Hayden, sworn in today as 14th #LibrarianOfCongress! Follow her at @LibnOfCongress https://t.co/d6cyBNEfUV",0
Great poll out of Nevada- thank you! See you soon. #MAGA #AmericaFirst,1
Trump's always put his own profits above all—no matter who else gets hurt. Why would that change if he's president? https://t.co/Lo4boVfJCz,-1
This is the America I believe in-Beautiful. Multifaceted. Loving. Inclusive. This is why I'm passionate https://t.co/ia363mFPv8 #WeTrumpHate,0
How will Trump guarantee that he'll put America's security over his own financial interests? https://t.co/xBHczp3xGg,-1
"Great evening in Canton, Ohio-thank you! We are going to MAKE AMERICA GREAT AGAIN!",0
Honor to have been interviewed by the very wonderful @bishopwtjackson in Detroit last week - tune in at 9pmE. Enjoy! https://t.co/9ahPnfhQ5N,1
"People are making less real wages than 18 years ago, Trump says in Ohio. ""Me, I’m working harder also so I don’t feel sorry for any of you.""",-1
"Proud to have you on this team, @StephenCurry30. https://t.co/sBHOHU5dYn https://t.co/YcjQUb83qr",0
"George was scammed out of his savings—his retirement, his kids' college funds—by a real estate ""course"" at Trump U. https://t.co/ricRlymi01",0
Thank you Ohio! Just landed in Canton for a rally at the Civic Center. Join me at 7pm: https://t.co/s0XVVNyBKf https://t.co/UtCRxykurW,0
Hillary's released her medical information and tax returns. We're still waiting for Trump to do the same. https://t.co/bxHbFLs24l,-1
Thank you Florida- can't wait to see you Friday in Miami!,0
"Donald Trump's foundation: paying off would-be opponents, stiffing actual charities. https://t.co/y0bY1efHwL",-1
Attention lawyers &amp; law students: Help @HillaryClinton protect the right to vote. Sign up &amp; share with your friends: https://t.co/FPdlNX35BF,0
Hillary applauds the agreement on a new memorandum of understanding regarding U.S. security assistance to Israel. https://t.co/NDnDsVKODP,-1
“The bottom line is that we can not afford suddenly to treat this like a reality show.” —@POTUS https://t.co/FnrH6hAM5N,-1
Hillary Clinton has some questions for Donald Trump after reading that @Newsweek article. https://t.co/jfyKQFBpFL,-1
20 questions Trump needs to answer on his dangerous foreign business ties—and the national security risks they pose. https://t.co/JOOLN2SfL4,-1
20. It's pretty clear: Trump's spent his life unscrupulously looking out for his own wallet above all. Why would that change as president?,-1
"19. In sum, how will Trump guarantee that if forced to choose between America's security and his own bank account, he won't pick the latter?",-1
18. We'll let @kurteichenwald ask this one: https://t.co/xnIl6JazS3,0
Thank you @ATFD17! #ImWithYou,0
"17. Will your children disclose all of the foreign trips and business deals they've undertaken during the campaign, and with whom they met?",-1
"16. You've mentioned ~120 foreign deals, including in countries with national security implications. Where and with whom are you working?",-1
"15. To what extent are you and your family currently contractually tied to payments from foreign business partners, or governments?",-1
14. We know you engaged extensively in pay-to-play here at home. Have you bribed foreign officials or other parties abroad?,-1
13. How can we know you won't (again) impulsively damage relationships with crucial allies to preserve your own ego? https://t.co/j1VtaFhA6C,-1
"12. How can we be sure you'd be willing to be tough on any nation if necessary, if it would put your interests and profits at risk?",-1
"11. With business ties to politically-connected Indian developers, how can you conduct foreign policy that puts the U.S. above your profits?",-1
10. How did the Russian mob boss who ran a criminal organization out of Trump Tower get a VIP pass to your Miss Universe pageant in Moscow?,-1
9. Have you or your campaign discussed U.S.-Russian relations with the Russian billionaires with whom you've done business?,-1
8. Will you disclose the nature of your personal and business relationships with all of the Russian oligarchs you are “close” to?,-1
7. To what extent would your foreign policy be dictated by potential financial benefits for your business partners? https://t.co/4Nd9KSdTfi,-1
"6. Given that you've already questioned our commitments to NATO allies, what is your answer to this? https://t.co/qp5vMqtcs1",-1
"5. How can you be tough on Iran, given your business partnership with someone connected to Iranian money laundering? https://t.co/1AdDm2kfvy",-1
4. If you were willing to work with Qaddafi—a known terrorist and dictator—is there anyone you aren't willing to make a deal with? Who?,0
"3. While refusing to release your tax returns, how will you confirm that you do not have dangerous financial ties to bad actors abroad?",-1
2. How will you handle non-cancelable contractual obligations with parties whose interests conflict with those of the United States?,0
"1. Will you sever ties with your company linked to foreign leaders, questionable organizations, and criminals if you become president?",0
"In light of @kurteichenwald's report on the Trump Organization's dangerous ties, here are 20 questions that Trump needs to answer—now.",-1
"Today's must-read: ""Almost every foreign policy decision [Trump] makes will raise serious conflicts of interest."" https://t.co/rmTos7en9t",-1
Great poll Florida - thank you! #ImWithYou #AmericaFirst https://t.co/6Odle7j1hd,1
Thank you Ohio - see you tonight! https://t.co/0DyHkzzWvj,0
In @Newsweek: A Pres Trump could not conduct US foreign policy w/o affecting his personal bank account.  https://t.co/A1Xw4IlxUX,-1
"In @Newsweek: Trump Organization business would place national security at risk, even undermining the war on ISIS. https://t.co/A1Xw4IlxUX",-1
Our latest cover story: Trump's foreign ties could upend U.S. national security interests https://t.co/44RNvOMham https://t.co/3sXNDP3HNE,-1
Donald Trump's foundation allegedly paid off Florida's attorney general to prevent an investigation into his fraud. https://t.co/tCrtd6ab5h,-1
Russia took Crimea during the so-called Obama years. Who wouldn't know this and why does Obama get a free pass?,0
Why isn't President Obama working instead of campaigning for Hillary Clinton?,1
"""You don't grade the presidency on a curve."" —@POTUS https://t.co/gbywfNfrQq",0
Thank you Rep. @CynthiaLummis!,0
Thank you Rep. @MarshaBlackburn!,0
Thank you @RepReneeEllmers!,0
Trump outlines new child-care policy proposals via the @FoxNews App @realDonaldTrump seems a candidate of destiny https://t.co/ZktSYF01SH,1
"""If you're serious about our democracy, then you've got to be with her."" —@POTUS on Hillary https://t.co/I9BQB3PJvD",-1
CHILD CARE REFORMS THAT WILL MAKE AMERICA GREAT AGAIN,1
Danny Williams and his wife Leah lost their home after Trump University took advantage of them. https://t.co/FEaQAToJuC,-1
California made the right call: Every worker should be treated with dignity and receive the benefits they've earned. https://t.co/hcw2eSekoG,0
It’s literally right here: https://t.co/jxNWmHVuES https://t.co/1qlok816tO,0
"Like most of Trump’s plans, the details of his paid leave proposal aren't serious. https://t.co/os0sznIEju",0
"A man’s role in child care, according to Donald Trump: https://t.co/iY1wa9L0Gn",0
"Ivanka penned an Op-Ed that ran in the @WSJ this afternoon, read it here. https://t.co/3QE4nRXzLZ @realDonaldTrump https://t.co/OFyemRve4j",1
How pay-to-play works: 1. Trump faces possible investigation 2. Trump gives $$ to AG 3. Investigation never happens https://t.co/jbavsfconU,-1
#ImWithYou #AmericaFirst https://t.co/Ne4pI7FyU7,1
Trump and Pence's courting of white supremacists isn't a game: It's normalizing racism. And it's deplorable. https://t.co/91UqoXW7Z6,-1
Why @HillaryClinton is the best choice to lead the US economy (via @AndreaJung9) https://t.co/Ij9chfRugD #election2016,-1
Ivanka is joining @realDonaldTrump to outline an innovative new child care policy to support American families. Tune in to watch live at 7pm,1
"Thank you Clive, Iowa!",0
Proud to mark 22 years of the Violence Against Women Act. Our work isn't done until women in every community are safe from violence.,0
"""He’s spent most of his life trying to stay as far away from working people as he could.” —@POTUS on Trump https://t.co/zhjJQuMX7X",-1
"""Donald Trump says stuff every day that used to be considered as disqualifying for being president."" —@POTUS https://t.co/1b8ZjmZuXr",-1
"""America is not about ‘yes, he will.' It's about ‘yes, we can.'"" —@POTUS: https://t.co/tTgeqxNqYm",0
"""The bottom line is that we cannot afford suddenly to treat this like a reality show.” —@POTUS on the media’s coverage of Donald Trump",-1
"""You don't grade the presidency on a curve. This is serious business.” —@POTUS",-1
"""We cannot take this election for granted. We’ve got to fight for this thing.” —@POTUS: https://t.co/tTgeqxNqYm",0
“She knows that love trumps hate.” —@POTUS on Hillary,-1
"""If you want higher wages, better benefits...then you should be voting for Hillary Clinton."" —@POTUS: https://t.co/fDBrzSsM1Y",-1
"“Then there’s the other guy, Donald Trump. Don’t boo, vote!” —@POTUS: https://t.co/tTgeqxNqYm",-1
"""I believe there has never been a man or woman more qualified than Hillary Clinton to serve as our president."" —@POTUS",-1
"“A leader who's got real plans to break down barriers and blast through glass ceilings."" —@POTUS on Hillary: https://t.co/fNppatvJ41",-1
"""Can I just say, I am really into electing Hillary Clinton. This is not me just going through the motions here.” —@POTUS",-1
"""The choice that you make, that we make, just 8 weeks from today, will determine the direction of this country for a long time.” —@POTUS",-1
"""We lifted 3.5 million people out of poverty. That's the largest one-year drop in poverty since 1968.” —@POTUS",-1
"""Even though I have run my last campaign, I am going to work as hard as I can this fall to elect Hillary Clinton."" —@POTUS",-1
"""I could not be prouder of the leader we have nominated to take my place.” —@POTUS on Hillary",-1
"With just 56 days until Election Day, @POTUS is back out on the trail for Hillary in Philly. Watch live: https://t.co/TJr8lLVbDS",0
Every woman in this country deserves to be free from harm and from fear. Proud to celebrate 22 years of the Violence Against Women Act. -Joe,0
"As Muslims celebrate Eid al-Adha—a festival of sacrifice, charity, &amp; feeding the poor—let's reflect on those shared values. Eid Mubarak! -H",0
Pay-To-Play: The act of making a donation to a politician so they'll help you out. See: Donald Trump. https://t.co/BrEDwdZoPe,-1
"""It just seems that the economy does better under the Democrats than the Republicans."" —Donald Trump, March 2004 https://t.co/rKW1wpaDNk",-1
.@HillaryClinton's HBCU plan is really smart. Addresses so many critical issues around access &amp; debt. I'm impressed. https://t.co/KqmOIek5II,-1
"Join us today! Together, we will #MakeAmericaGreatAgain!",1
7 questions we have about the Trump Foundation (and how Donald used it to stop investigations into his fraud): https://t.co/3YdytDZDek,-1
Heading to Iowa- join me today at noon! #MakeAmericaGreatAgain,1
The @NCAA is right to pull tournament games from North Carolina because of the anti-LGBT HB2 law. Discrimination has no place in America. -H,0
"Trump says ""you can't lead this nation if you have such a low opinion for its citizens.""",-1
"Join me in Clive, Iowa tomorrow at noon! #AmericaFirst #MAGA0",1
Only one candidate in this race has a plan to tackle these issues. See how her plan would help you: https://t.co/tdZGd8KJq3,-1
A quick search of Trump’s website shows the top mentions of “student debt” and “college” are attacks—not solutions. https://t.co/6H70vXs9c1,-1
Student debt and the cost of college are incredibly important. Why isn’t Donald Trump talking about these issues?,-1
"Student debt is a major drag on our economy, and it's holding people back from moving forward with life. https://t.co/XdjEjJ2CaM",0
We also need to tackle the student debt crisis and help those like @jbrotherston who have already borrowed. https://t.co/JR48LtIno4,0
The cost of attending HBCUs should never prevent @_bxddxss—or anyone—from attending one: https://t.co/dexkwGKhXm https://t.co/XxxIA2hqit,0
"Paying for college doesn't end at tuition, so we need to help students pay for other costs like books and housing. https://t.co/6S4QDivoW1",0
.@sspiderboy's worries are all-too-common. We need to make attending a community college completely tuition free. https://t.co/fwZz7Yujml,0
"We’ll make in-state colleges and universities tuition-free for families making under $125,000/year. That'll help more than 80% of families.",-1
We need to make college debt-free. You shouldn't have to take out loans (or more drastic measures) to attend college https://t.co/Z1k6gqfg53,-1
Young people say two things: College is too expensive. Student debt is crushing them. We’re going to help them: https://t.co/WFCeDBZNxS,-1
"""@brimyers813: Saw ur speech on Twitter. U give me hope and optimism. I feel as though I am in the room with u. I pray 4 ur/our success.""",1
"Just got back from Asheville,  North Carolina, where we had a massive rally. The spirit of the crowd was unbelievable. Thank you!  #MAGA",1
Your student debt collector would really like you not to vote for Hillary. https://t.co/ihgnBFtCtA https://t.co/cEdleJFcE9,-1
"The Trump Foundation: ""an arrangement worked out for maximum benefit at minimum sacrifice.” https://t.co/y0bY1efHwL",1
"If you won’t say the KKK is deplorable, you have no business running the country. https://t.co/mFut8Qrz9A",0
"""You can't lead this nation if you have such a low opinion for its citizens."" —Donald Trump",-1
"Like anyone who’s ever been home sick from work, I’m just anxious to get back out there. See you on the trail soon. -H",0
Thanks to everyone who’s reached out with well wishes! I’m feeling fine and getting better. -H,0
 Tuition. Books. Room and board. Food. College adds up. @HillaryClinton wants to help you save: https://t.co/uRn5JlFs8u,-1
Debt shouldn't hold people back from going to college. Let's make sure it doesn’t. https://t.co/Y9Q5eveR2N https://t.co/xOQHVsVmj1,-1
Trump's calling for trillion dollar tax cuts for Wall Street. It's time for them to pay their fair share. https://t.co/y8vyESIOES,-1
Leading charity watchdogs agree: the work of the @ClintonFdn earns the highest marks across the board. https://t.co/wOqMvnnUNS,-1
"Whether you have student debt or you're preparing for school, see how much our college plan could save you. https://t.co/gdzzORlqyW",0
Stopped by @TrumpDC to thank all of the tremendous men &amp; women for their hard work! https://t.co/oGcJL4N454,1
"Senator Tim Kaine: ""Everyone deserves affordable higher education"" https://t.co/unC6d07poy",0
The reporting on Hillary's emails has left the basis of facts and veered into dangerous territory. https://t.co/ycp0KW7LZL,1
Introducing our college calculator: Find out how much Hillary's plan could save you or your family on student loans. https://t.co/nG8sti3EOV,-1
Trump uses his foundation to pay for things with other people's money. https://t.co/y0bY1efHwL https://t.co/e9cwP7RPul,-1
Will be on @CNBC at @7:22. Enjoy!,0
I will be interviewed on @foxandfriends at 7:00 A.M.,0
#NeverForget,0
"We'll never forget the horror of September 11, 2001. Today, let's honor the lives and tremendous spirit of the victims and responders. -H",0
"""Trump spent $20,000 of money earmarked for charitable purposes to buy a six-foot-tall painting of himself.” https://t.co/y0bY1efHwL",-1
reading https://t.co/CfsnQUUZ77 makes me excited to vote for @HillaryClinton with the next generation in mind 🐣 https://t.co/niKY8H1PIM,-1
"""The story has vastly exceeded the boundaries of the facts."" —@WashingtonPost on the reporting on Hillary's emails https://t.co/ycp0KW7LZL",-1
.@ClintonFdn: 4/4 stars from @CharityNav Trump Fdn: Fined by the IRS for illegal political donation,-1
"The seriously failing @nytimes, despite so much winning and poll numbers that will soon put me in first place, only writes dishonest hits!",1
"Remember: If he becomes president, Donald Trump would have the U.S. economy in his hands. https://t.co/y0bY1efHwL https://t.co/l93i7QWXPo",-1
Hillary Clinton just had her 47% moment. What a terrible thing she said about so many great Americans!,1
".@realdonaldtrump once used $20,000 of his charity's money to buy a six-foot-tall painting of...himself. https://t.co/PyskO1LtLC",-1
"RT if you agree: We need a President who is fighting for all Americans, not one who writes off nearly half the country.",-1
"If Donald Trump wins, kids lose. https://t.co/TvQS8jWqYy",-1
"Except for African Americans, Muslims, Latinos, immigrants, women, veterans—and any so-called ""losers"" or ""dummies."" https://t.co/rbBg2rXZdm",0
"While Hillary said horrible things about my supporters, and while many of her supporters will never vote for me, I still respect them all!",1
"""I won't stop calling out bigotry and racist rhetoric in this campaign."" —Hillary https://t.co/C3Z7GybJ53",-1
"Hillary on the faith that drives her: ""Do all the good you can for all the people you can in all the ways you can."" https://t.co/lJH7FVc1wa",-1
"Really sad that Republicans would allow themselves to be used in a Clinton ad. Lindsey Graham, Romney, Flake, Sass. SUPREME COURT, REMEMBER!",0
Our next president needs to do everything possible to make life a little easier for working parents. https://t.co/uadk9gd9Xa,0
"Wow, Hillary Clinton was SO INSULTING to my supporters, millions of amazing, hard working people. I think it will cost her at the Polls!",1
"Will be in Missouri today with Melania for the funeral of a wonderful and truly respected woman, Phyllis S!",0
"""@Stvzbnk: Just Watched @tonyschwartz. Obviously Tony is a Total Whack Job @realDonaldTrump""",0
"Just returned from Pensacola, Florida, where the crowd was incredible.",1
"I havn't seen @tonyschwartz in many years, he hardly knows me. Never liked his style. Super lib, Crooked H supporter. Irrelevant dope!",1
"Dummy writer @tonyschwartz, who wanted to do a second book with me for years (I said no), is now a hostile basket case who feels jilted!",0
"""Women are seen through a different lens."" —Hillary to @HumansofNY https://t.co/M9k19V7gd9",-1
Thank you Florida - we are going to MAKE AMERICA GREAT AGAIN! Join us: https://t.co/3KWOl2ibaW. ,1
"Thank you for being so brave, Astrid. I’m going to do everything I can to keep families like yours together. -H https://t.co/ZmFdi427vX",-1
We can’t let Trump’s “manifest unfitness for office” become normal. We need to hold him accountable. https://t.co/ycp0KW7LZL,-1
"When Hillary talks about needing more love and kindness in our lives, this is what she means. https://t.co/F9jMEDy00A",-1
"Will be delivering a major speech tonight - live on @oreillyfactor at 8:10pm from Pensacola, Florida.",0
"Thank you Ohio. Together, we will MAKE AMERICA GREAT AGAIN!",1
Great honor to be endorsed by popular &amp; successful @gov_gilmore of VA. A state that I very much want to win-THX Jim! https://t.co/x4Y1TAFHvn,0
Join @SarahEMcBride and activists across the country in supporting LGBT rights this November: https://t.co/tTgeqxNqYm,0
"At the 2016 DNC, @HRC Press Secretary @SarahEMcBride became the first openly trans person to speak at a convention. https://t.co/pdYSvHDVfJ",0
MAKE AMERICA GREAT AGAIN! #AmericaFirst #ImWithYou ,1
Appalling behavior from Wells Fargo. This is exactly why we need a strong @CFPB—and can't let Trump dismantle it. https://t.co/tTA2jz7unf,0
Let's send Donald Trump a powerful message on Election Day. ,-1
Women like Elaine served our country and blazed a trail for others to follow. They've earned our highest honors. https://t.co/ysKrzLrdYc,0
North Korea’s decision to conduct another nuclear test is outrageous and unacceptable. https://t.co/i8h9j2oiIC,0
Watch live as @ElizabethForMA campaigns for Hillary in Philadelphia → https://t.co/n9m2rk9iCQ https://t.co/tTgeqxNqYm,0
"Henry McMaster, Lt. Governor of South Carolina who endorsed me, beat failed @CNN announcer Bakari Sellers, so badly. Funny!",0
"If you want to see what corruption actually looks like, this is it. https://t.co/tBfL0J82Tz https://t.co/Fc9U2cmlU8",0
Join @TeamTrump on Saturday for National Day of Action as we work to #MakeAmericaGreatAgain! https://t.co/hyclkzPoBR https://t.co/0DWIvJpoJG,1
"This is what a comprehensive (not ""secret"") counterterrorism plan looks like. https://t.co/QgVruA4rQA",0
We can only confront a challenge like Zika when we come together. It's time for Republicans to fund this fight: https://t.co/9jNGrpj5Nt -H,1
Jeff Zucker failed @NBC and he is now failing @CNN.,0
"If you've ever wondered what Hillary's like as a friend, you could ask Janelle. https://t.co/t6egqFasOK",-1
.@CNN is unwatchable. Their news on me is fiction. They are a disgrace to the broadcasting industry and an arm of the Clinton campaign.,1
Making the wrong choice on climate change would be a disaster for our kids and grandkids. https://t.co/dhc0OABqml,-1
The documentary of me that @CNN just aired is a total waste of time. I don't even know many of the people who spoke about me. A joke!,1
"The next time Trump throws a tantrum, picture him in the Situation Room making life-or-death decisions for us. https://t.co/YjyAe2IMzr",-1
Final poll results from NBC on last nights Commander-in-Chief Forum. Thank you! #ImWithYou #MAGA https://t.co/C5ipaxUN7B,1
"The most important quality in a president and Commander-in-Chief is steadiness—an absolute, rock solid steadiness. https://t.co/QwQBzZc0xb",0
"Unlike Trump's, this plan to defeat ISIS isn’t a “secret.” https://t.co/vJq6LUMuPW",0
It wasn't Matt Lauer that hurt Hillary last night. It was her very dumb answer about emails &amp; the veteran who said she should be in jail.,0
More poll results from last nights Commander-in-Chief Forum. #AmericaFirst #TrumpTrain https://t.co/FxyBL6fO1h,1
"We need a president who will do justice, love kindness, and walk humbly. https://t.co/m1814vekWO",0
We need a president who understands that none of us has all the answers and no one person can fix our problems alone.,0
"""Everyone here...has stumbled on their own stony roads. It’s grace that lifts us up, grace that leads us home.” —Hillary to the @nbcusa_inc",-1
"""Humility is not something you hear much about in politics, is it? But we should. None of us is perfect."" —Hillary",-1
"Do all the good you can, for all the people you can, in all the ways you can, for as long as you can. https://t.co/d0KRFBYW98",0
This election is too important for anyone to sit on the sidelines. Make sure your friends are registered to vote. https://t.co/tTgeqy51PU,0
Let's beat back the assault on voting rights—a blast from the Jim Crow past that must be stopped. We should expand voting rights instead.,0
"Every child should be able to live up to their God-given potential, no matter where they come from, what they look like, or who they love.",0
"Together, we’ll face head-on the reality of systemic racism and work to reform our criminal justice system. https://t.co/ZdPJoscLBX",0
Rosa Parks opened up every seat on the bus—now it’s our job to create more good jobs so everyone can afford the fare.,0
None of us can sit back while the epidemic of gun violence ravages our country. https://t.co/PSLPh3Ihnt,0
"We have to work together to make sure every child has clean water to drink and air to breathe and good schools, no matter their zip code.",0
"""Thank you for loving all people, especially 'the least, the last, and the lost' among us."" —Hillary to the @nbcusa_inc",-1
"Anyone who looks at the African American community and sees only poverty, crime, and despair is missing so much. https://t.co/qdx99XN9nG",0
Hillary’s talking to @nbcusa_inc about her faith live in Kansas City. Watch here: https://t.co/nhX3lDn3Eb,-1
"When it comes to mental health, help should be focused on treatment, not judgment. https://t.co/IG5sP5qpbG",0
7 ways Donald Trump proved he’s not ready to be Commander-in-Chief (in less than 30 minutes): https://t.co/iwW6bqyxP5,-1
Last nights results - in poll taken by NBC. #AmericaFirst #ImWithYou https://t.co/sCOnny1fl3,1
"Hillary chats favorite books, handling criticism, and life on the trail in episode 3 of With Her. Listen here 🎧 : https://t.co/3t2bb1d1mT",0
"With Luis, Mexico and the United States would have made wonderful deals together - where both Mexico and the US would have benefitted.",0
Mexico has lost a brilliant finance minister and wonderful man who I know is highly respected by President Peña Nieto.,0
"At last night's forum, Trump disrespected our generals, our country, and women in the military—but he praised Putin. https://t.co/I08j5ap1DX",-1
We can build a future where we’re stronger together. That’s who we are as Americans. Text JOIN to 47246 to get involved.,0
"""As your Commander-in-Chief, I will not trash our country’s most cherished values. I will defend them.” —Hillary",-1
We’re going to guarantee equal pay for women. It is long overdue. https://t.co/BXLf58T6nE,-1
What’s the best way to stand up for voting rights? Get registered: https://t.co/tTgeqxNqYm,0
Hillary’s speaking in North Carolina on her vision to build an economy that works for everyone. Tune in: https://t.co/5VPr9qVgkv,-1
Hillary Clinton answered email questions differently last night than she has in the past. She is totally confused. Unfit to serve as #POTUS.,1
Hillary Clinton is supporting a bill that would protect benefits for former coal miners https://t.co/4gLC6U1swR https://t.co/ZCahhAvT9Q,-1
"Before Hillary, the last Democrat the @DallasNews endorsed was FDR: https://t.co/4Phexk1OOG",0
"The House should reject H.R. 5424, which rolls back important rules on Wall Street money managers and puts workers’ retirements at risk.",0
Hillary just gave a disastrous news conference on the tarmac to make up for poor performance last night. She's being decimated by the media!,1
Last nights winner was clear &amp; it will be proven time &amp; time again - lets #MAGA!! Lets WIN!! #TrumpTrain https://t.co/sGqp9rGmBH,1
"Donald Trump ""absolutely"" stands behind his horrible 2013 tweet about sexual assault in the military https://t.co/c7mAsS1a06",1
"Last night, Trump chose to talk about his deep admiration and support for Putin. Maybe he did it with a smile. https://t.co/IjcqT5Z4KZ",1
"The next time Donald Trump throws a temper tantrum, imagine if he had the nuclear codes. https://t.co/m11adVj9v8",-1
"“I love this country. I will serve it with my entire heart, mind, and soul.” —Hillary on the tarmac to reporters",-1
"""A rough night for Hillary Clinton""  ABC News.",1
There's only one candidate in this election who's ready to be America's Commander-in-Chief. https://t.co/NarHADLKi2,-1
"Wow, reviews are in - THANK YOU!",0
COMING UP @GenFlynn @newtgingrich on @foxandfriends,0
Thank you to @foxandfriends for the nice reviews of last night.,0
Thank you America - great #CommanderInChiefForum polls! https://t.co/Rcu6KaRGCB,1
Thank you to our fantastic veterans. The reviews and polls from almost everyone of my Commander-in-Chief presentation were great. Nice!,0
Imagine this man in charge of our men and women in uniform. https://t.co/IyZ3kBGBzm,-1
"Trump to Matt Lauer on Iraq: ""I was totally against the war."" Here's proof Trump is lying: https://t.co/6ZhgJMUhs3 https://t.co/PJXG20q9LJ",-1
"Actually, that’s just what taking the office of President seriously looks like. https://t.co/Pyn92mesom",0
Trump's unpresidential trifecta tonight: 1. Attack our generals 2. Praise Putin 3. Blame women in combat for sexual assault #NBCNewsForum,-1
Trump tried to prove he'd be fit to serve as president...by comparing @POTUS unfavorably to Putin. #NBCNewsForum https://t.co/zCZ0NfYcTT,-1
I really can't believe I just saw a Republican nominee for president heap praise on a thuggish Russian leader while denigrating our military,-1
Donald Trump is unqualified and totally unfit to be Commander-in-Chief. You can stop him. Register to vote today: https://t.co/tTgeqxNqYm,-1
Text QUALIFIED to 47246 if you agree there was only one candidate tonight who showed she's ready to be the next president.,0
Donald Trump could be our next Commander-in-Chief. Chip in to make sure it never happens: https://t.co/GbWxtTLvDe #NBCNewsForum,-1
"""It is a correct tweet."" —Donald Trump, just now #NBCNewsForum  https://t.co/EyNuOmY8oF",0
Donald Trump's super secret plan to fight ISIS is still a super secret. #NBCNewsForum https://t.co/SBbCVgeaQD,-1
A man who talks about our veterans and military families like this doesn't deserve to be Commander-in-Chief. https://t.co/4s6SvAAyNA,-1
"The worst part is, this isn’t the first time Donald Trump has praised Russia and Putin. #NBCNewsForum https://t.co/N6ySNILYMx",-1
“I have a very good brain.” —Donald Trump on his foreign policy advisors (Himself.) https://t.co/48MePwjHh9,1
"In 2002, Donald Trump said he supported invading Iraq https://t.co/B3071OFSQy https://t.co/On1ZfL88eC",-1
"Tonight, Trump is going to try and claim he's ready to be Commander-in-Chief. The facts say otherwise. Follow @TheBriefing2016 to see why.",-1
Not every wound can be seen. Our veterans deserve the best mental health services we can give. #NBCNewsForum https://t.co/vHoPy09BvC,0
"Unlike her opponent, Hillary's plan to defeat ISIS is not a secret. #NBCNewsForum https://t.co/oD3OtTss9z",-1
We need to do everything we can to remove barriers to the health care our veterans need—whether physical or mental. #NBCNewsForum,0
"""I will not let the VA be privatized."" —Hillary https://t.co/FRkf6AnS2f #NBCNewsForum",-1
"Hillary has spent decades fighting for veterans, members of the military, and their families. https://t.co/GJ0NmH6hYn #NBCNewsForum",-1
"Our next Commander-in-Chief needs to have the steadiness, strength, and judgment to make life and death decisions. https://t.co/UV6XBW7GCM",0
"It takes experience, toughness, and a steady temperament to be our Commander-in-Chief. #NBCNewsForum https://t.co/d5m0pXRMQG",0
Donald Trump has proven over and over again that he's unfit to be our Commander-in-Chief. https://t.co/uLoHJdzXte,-1
A person who trash talks our own military should never set foot in the Oval Office. https://t.co/h04p4QF1xz,-1
"""We must be a force for unity in America, for a vision that includes all of us."" —Gen. John Allen at the DNC https://t.co/AyI3H0mrdd",0
Trump's pay-to-play scandal revolves around the Trump U scam which preyed on people like this military family. https://t.co/LvUwpPsDOr,-1
"Tonight, Americans will hear what Trump would do as Commander-in-Chief. Here are 5 reasons he's unfit for the job: https://t.co/1SfNIW8Y3Q",-1
A man you can bait with a tweet is not a man we can trust with nuclear weapons. https://t.co/qZ3Z10cqKN,-1
"Thank you Peter - if elected, I will think big for our country &amp; never let the American people down! #AmericaFirst https://t.co/6Nwu7EMJ9d",1
RT if you believe Donald Trump's actions speak louder than his empty words. https://t.co/VcLIIDNQdJ,-1
A man who talks about our veterans and military families like this doesn't deserve to be Commander-in-Chief. https://t.co/4s6SvAAyNA,-1
"Wow - thank you Pensacola, FL. See you Friday at 7pm -- join me!",0
The U.S. presidency isn't an entry-level job. How Hillary's time as our secretary of state shows she's ready: https://t.co/6akMEX6pRs,-1
Did Trump use his charitable foundation to prevent a state attorney general from investigating his fraud? https://t.co/MZdZDzimY4,-1
#AmericaFirst! https://t.co/fQGxwAjXD7,1
".@POTUS, @madeleine, and Leon Panetta agree: Hillary's one of the best secretaries of state we've had. https://t.co/UV6XBW7GCM",-1
1. Download our app 2. Complete daily challenges 3. Elect the next president,0
We can't afford a president who would sabotage our efforts to fight climate change. https://t.co/bvya51W44z,-1
"Donald Trump doesn't ""know why"" African Americans would be offended that he pushed the ""birther"" conspiracy: https://t.co/IY4xocgveh",-1
